2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
3211.69,3332.86,3370.18,3422.20,3501.37,3594.10,3701.39,3824.36,3964.38,4122.98
3195.52,3316.09,3353.22,3404.98,3483.75,3576.01,3682.76,3805.12,3944.43,4102.24
3188.17,3308.46,3345.50,3397.15,3475.74,3567.79,3674.29,3796.36,3935.35,4092.80
3194.50,3315.03,3352.15,3403.90,3482.64,3574.87,3681.59,3803.90,3943.17,4100.93
3210.87,3332.01,3369.32,3421.33,3500.48,3593.18,3700.45,3823.39,3963.37,4121.94
3226.21,3347.93,3385.42,3437.68,3517.20,3610.35,3718.13,3841.66,3982.31,4141.63
3225.48,3347.17,3384.65,3436.90,3516.40,3609.53,3717.28,3840.78,3981.40,4140.69
3244.74,3367.16,3404.86,3457.42,3537.40,3631.09,3739.48,3863.72,4005.18,4165.42
3228.63,3350.44,3387.95,3440.26,3519.84,3613.06,3720.91,3844.53,3985.29,4144.73
3129.39,3247.45,3283.82,3334.51,3411.65,3502.00,3606.54,3726.36,3862.79,4017.34
2952.09,3063.47,3097.77,3145.59,3218.36,3303.59,3402.21,3515.25,3643.95,3789.73
2733.42,2836.55,2868.31,2912.59,2979.97,3058.89,3150.20,3254.86,3374.03,3509.01
2659.45,2759.78,2790.69,2833.77,2899.32,2976.11,3064.95,3166.78,3282.72,3414.05
2567.86,2664.74,2694.58,2736.18,2799.47,2873.61,2959.40,3057.72,3169.67,3296.48
2531.51,2627.02,2656.44,2697.45,2759.85,2832.94,2917.51,3014.44,3124.80,3249.82
2551.90,2648.18,2677.83,2719.17,2782.07,2855.75,2941.00,3038.71,3149.96,3275.98
2633.86,2733.23,2763.83,2806.50,2871.42,2947.47,3035.46,3136.31,3251.13,3381.20
2756.92,2860.93,2892.97,2937.63,3005.59,3085.18,3177.28,3282.84,3403.03,3539.18
2898.87,3008.24,3041.92,3088.88,3160.34,3244.04,3340.88,3451.87,3578.25,3721.41
3035.90,3150.44,3185.72,3234.90,3309.73,3397.39,3498.80,3615.05,3747.40,3897.32
3148.03,3266.80,3303.38,3354.38,3431.97,3522.86,3628.02,3748.56,3885.80,4041.27
3223.29,3344.90,3382.35,3434.57,3514.02,3607.08,3714.76,3838.18,3978.70,4137.88
3259.72,3382.71,3420.58,3473.39,3553.74,3647.86,3756.75,3881.56,4023.67,4184.65
3264.66,3387.83,3425.76,3478.65,3559.12,3653.38,3762.44,3887.44,4029.77,4190.99
3251.57,3374.25,3412.03,3464.71,3544.86,3638.74,3747.36,3871.86,4013.61,4174.19
3235.48,3357.55,3395.15,3447.56,3527.31,3620.73,3728.81,3852.70,3993.75,4153.53
3228.12,3349.91,3387.42,3439.71,3519.28,3612.48,3720.32,3843.93,3984.66,4144.08
3234.29,3356.31,3393.89,3446.28,3526.01,3619.39,3727.43,3851.27,3992.27,4152.00
3250.38,3373.02,3410.78,3463.44,3543.56,3637.40,3745.99,3870.44,4012.15,4172.66
3273.55,3397.05,3435.09,3488.12,3568.81,3663.33,3772.68,3898.02,4040.74,4202.40
3329.08,3454.68,3493.37,3547.30,3629.35,3725.47,3836.68,3964.15,4109.29,4273.69
3345.55,3471.77,3510.64,3564.84,3647.30,3743.90,3855.66,3983.76,4129.61,4294.83
3294.09,3418.37,3456.64,3510.01,3591.20,3686.31,3796.35,3922.48,4066.09,4228.77
3169.84,3289.44,3326.27,3377.62,3455.75,3547.27,3653.16,3774.54,3912.73,4069.27
2987.58,3100.30,3135.01,3183.41,3257.05,3343.31,3443.11,3557.51,3687.75,3835.29
2779.03,2883.87,2916.16,2961.18,3029.68,3109.92,3202.76,3309.17,3430.32,3567.56
2738.33,2841.65,2873.46,2917.82,2985.32,3064.38,3155.86,3260.71,3380.09,3515.32
2648.86,2748.80,2779.57,2822.49,2887.78,2964.26,3052.74,3154.17,3269.65,3400.46
2613.67,2712.28,2742.65,2784.99,2849.41,2924.87,3012.18,3112.26,3226.21,3355.28
2644.63,2744.41,2775.14,2817.98,2883.17,2959.53,3047.88,3149.14,3264.43,3395.04
2727.39,2830.29,2861.98,2906.17,2973.40,3052.14,3143.25,3247.68,3366.59,3501.28
2851.40,2958.98,2992.12,3038.31,3108.59,3190.92,3286.17,3395.35,3519.66,3660.48
2994.39,3107.36,3142.15,3190.66,3264.47,3350.93,3450.96,3565.61,3696.15,3844.03
3132.47,3250.65,3287.05,3337.79,3415.00,3505.45,3610.09,3730.03,3866.59,4021.29
3245.59,3368.04,3405.75,3458.33,3538.33,3632.03,3740.46,3864.73,4006.22,4166.50
3321.75,3447.07,3485.67,3539.48,3621.36,3717.27,3828.23,3955.42,4100.24,4264.28
3358.99,3485.72,3524.75,3579.16,3661.96,3758.94,3871.15,3999.76,4146.20,4312.08
3364.65,3491.59,3530.69,3585.19,3668.13,3765.27,3877.67,4006.50,4153.19,4319.35
3352.25,3478.72,3517.67,3571.98,3654.61,3751.39,3863.38,3991.74,4137.88,4303.43
3336.84,3462.73,3501.50,3555.56,3637.81,3734.15,3845.62,3973.39,4118.86,4283.65
3330.19,3455.83,3494.53,3548.48,3630.56,3726.71,3837.96,3965.47,4110.66,4275.12
3337.13,3463.03,3501.81,3555.87,3638.13,3734.48,3845.96,3973.74,4119.22,4284.02
3374.20,3501.51,3540.71,3595.37,3678.55,3775.97,3888.68,4017.88,4164.98,4331.62
3446.20,3576.22,3616.26,3672.09,3757.03,3856.53,3971.66,4103.61,4253.85,4424.04
3488.91,3620.54,3661.08,3717.60,3803.59,3904.33,4020.88,4154.47,4306.57,4478.86
3480.26,3611.57,3652.01,3708.39,3794.17,3894.66,4010.92,4144.18,4295.90,4467.77
3407.63,3536.20,3575.79,3631.00,3714.99,3813.38,3927.21,4057.69,4206.25,4374.53
3272.02,3395.46,3433.48,3486.49,3567.14,3661.61,3770.92,3896.20,4038.85,4200.43
3089.09,3205.64,3241.53,3291.58,3367.72,3456.91,3560.10,3678.38,3813.05,3965.61
2886.72,2995.63,3029.17,3075.93,3147.09,3230.43,3326.87,3437.40,3563.25,3705.81
2867.65,2975.84,3009.16,3055.61,3126.30,3209.09,3304.89,3414.69,3539.71,3681.33
2776.00,2880.73,2912.99,2957.96,3026.38,3106.53,3199.27,3305.56,3426.58,3563.67
2739.58,2842.94,2874.77,2919.15,2986.68,3065.78,3157.30,3262.19,3381.63,3516.92
2765.23,2869.56,2901.69,2946.49,3014.65,3094.49,3186.86,3292.74,3413.30,3549.86
2848.00,2955.45,2988.54,3034.68,3104.88,3187.11,3282.25,3391.30,3515.46,3656.10
2972.32,3084.46,3118.99,3167.14,3240.41,3326.23,3425.52,3539.33,3668.91,3815.69
3115.74,3233.29,3269.49,3319.97,3396.77,3486.73,3590.81,3710.11,3845.94,3999.81
3254.21,3376.99,3414.80,3467.52,3547.73,3641.69,3750.40,3875.00,4016.87,4177.58
3367.54,3494.59,3533.72,3588.27,3671.28,3768.51,3881.00,4009.94,4156.75,4323.06
3443.62,3573.54,3613.56,3669.34,3754.23,3853.65,3968.69,4100.54,4250.67,4420.73
3480.48,3611.80,3652.24,3708.62,3794.41,3894.90,4011.17,4144.44,4296.17,4468.05
3485.52,3617.02,3657.52,3713.98,3799.90,3900.53,4016.97,4150.43,4302.38,4474.51
3472.33,3603.34,3643.69,3699.94,3785.53,3885.78,4001.78,4134.73,4286.11,4457.59
3456.10,3586.50,3626.66,3682.64,3767.83,3867.62,3983.07,4115.41,4266.08,4436.76
3448.68,3578.80,3618.87,3674.74,3759.74,3859.32,3974.52,4106.57,4256.92,4427.23
3476.52,3607.69,3648.08,3704.40,3790.09,3890.47,4006.61,4139.72,4291.28,4462.97
3545.89,3679.67,3720.87,3778.32,3865.72,3968.10,4086.55,4222.32,4376.91,4552.02
3604.17,3740.15,3782.03,3840.42,3929.26,4033.32,4153.72,4291.72,4448.85,4626.84
3630.25,3767.21,3809.40,3868.21,3957.69,4062.50,4183.77,4322.78,4481.04,4660.32
3606.05,3742.10,3784.01,3842.42,3931.31,4035.42,4155.89,4293.96,4451.17,4629.25
3521.90,3654.77,3695.69,3752.75,3839.56,3941.25,4058.90,4193.75,4347.29,4521.22
3380.11,3507.64,3546.91,3601.67,3684.99,3782.58,3895.49,4024.92,4172.27,4339.20
3195.93,3316.50,3353.64,3405.41,3484.19,3576.46,3683.23,3805.60,3944.93,4102.75
2995.23,3108.24,3143.04,3191.57,3265.40,3351.87,3451.93,3566.62,3697.20,3845.12
2928.08,3038.55,3072.58,3120.01,3192.19,3276.73,3374.54,3486.66,3614.31,3758.91
2836.97,2944.01,2976.97,3022.93,3092.86,3174.77,3269.54,3378.17,3501.85,3641.95
2800.69,2906.36,2938.90,2984.27,3053.31,3134.17,3227.73,3334.97,3457.07,3595.38
2820.86,2927.29,2960.07,3005.76,3075.30,3156.74,3250.97,3358.99,3481.96,3621.27
2902.05,3011.54,3045.26,3092.27,3163.80,3247.59,3344.54,3455.66,3582.17,3725.49
3024.04,3138.13,3173.27,3222.26,3296.80,3384.11,3485.13,3600.92,3732.75,3882.10
3164.79,3284.19,3320.96,3372.23,3450.24,3541.61,3647.34,3768.52,3906.49,4062.78
3300.65,3425.18,3463.53,3517.00,3598.36,3693.66,3803.92,3930.30,4074.20,4237.20
3411.80,3540.52,3580.16,3635.43,3719.53,3818.04,3932.01,4062.65,4211.39,4379.88
3486.35,3617.88,3658.39,3714.87,3800.81,3901.46,4017.93,4151.42,4303.41,4475.58
3522.37,3655.26,3696.19,3753.25,3840.07,3941.77,4059.44,4194.31,4347.87,4521.82
3527.13,3660.20,3701.19,3758.32,3845.27,3947.10,4064.93,4199.98,4353.75,4527.93
