2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
1770.32,1837.11,1857.68,1886.36,1930.00,1981.11,2040.25,2108.04,2185.22,2272.64
1733.93,1799.35,1819.49,1847.58,1890.32,1940.38,1998.31,2064.70,2140.29,2225.92
1665.20,1728.03,1747.38,1774.35,1815.40,1863.48,1919.10,1982.87,2055.46,2137.69
1572.15,1631.46,1649.73,1675.20,1713.95,1759.34,1811.86,1872.06,1940.59,2018.23
1469.03,1524.45,1541.52,1565.32,1601.53,1643.95,1693.02,1749.27,1813.31,1885.86
1450.96,1505.70,1522.56,1546.06,1581.83,1623.72,1672.19,1727.75,1791.00,1862.66
1404.33,1457.32,1473.64,1496.39,1531.00,1571.55,1618.46,1672.23,1733.46,1802.81
1385.80,1438.09,1454.19,1476.64,1510.80,1550.81,1597.10,1650.16,1710.58,1779.02
1398.84,1451.62,1467.87,1490.53,1525.01,1565.40,1612.13,1665.69,1726.67,1795.75
1440.92,1495.29,1512.03,1535.37,1570.89,1612.49,1660.63,1715.80,1778.62,1849.78
1504.14,1560.89,1578.36,1602.73,1639.80,1683.23,1733.48,1791.07,1856.65,1930.93
1577.07,1636.57,1654.89,1680.44,1719.31,1764.85,1817.53,1877.92,1946.67,2024.55
1647.48,1709.64,1728.78,1755.47,1796.08,1843.65,1898.68,1961.77,2033.59,2114.95
1705.11,1769.44,1789.25,1816.88,1858.90,1908.13,1965.10,2030.38,2104.72,2188.92
1743.79,1809.59,1829.85,1858.10,1901.08,1951.43,2009.68,2076.45,2152.47,2238.59
1762.53,1829.03,1849.51,1878.06,1921.50,1972.39,2031.27,2098.76,2175.60,2262.64
1765.08,1831.67,1852.18,1880.78,1924.28,1975.24,2034.21,2101.79,2178.74,2265.91
1758.36,1824.71,1845.14,1873.62,1916.96,1967.73,2026.47,2093.80,2170.46,2257.29
1750.10,1816.13,1836.46,1864.81,1907.95,1958.48,2016.95,2083.96,2160.25,2246.68
1746.32,1812.20,1832.49,1860.78,1903.83,1954.25,2012.58,2079.45,2155.58,2241.82
1749.48,1815.49,1835.82,1864.16,1907.28,1957.79,2016.23,2083.22,2159.49,2245.89
1786.66,1854.07,1874.83,1903.77,1947.81,1999.39,2059.08,2127.49,2205.38,2293.61
1818.92,1887.55,1908.68,1938.15,1982.98,2035.50,2096.26,2165.91,2245.21,2335.03
1834.91,1904.14,1925.46,1955.19,2000.42,2053.39,2114.69,2184.95,2264.95,2355.56
1824.90,1893.75,1914.95,1944.51,1989.50,2042.18,2103.15,2173.02,2252.58,2342.70
1783.60,1850.89,1871.61,1900.51,1944.47,1995.97,2055.55,2123.84,2201.60,2289.68
1712.09,1776.69,1796.58,1824.32,1866.52,1915.95,1973.14,2038.70,2113.34,2197.89
1618.26,1679.32,1698.12,1724.33,1764.22,1810.94,1865.00,1926.97,1997.52,2077.43
1515.60,1572.78,1590.39,1614.94,1652.30,1696.06,1746.69,1804.72,1870.79,1945.64
1475.07,1530.72,1547.86,1571.76,1608.12,1650.70,1699.98,1756.46,1820.77,1893.61
1428.73,1482.63,1499.23,1522.38,1557.59,1598.84,1646.57,1701.28,1763.56,1834.12
1410.27,1463.48,1479.86,1502.71,1537.47,1578.19,1625.30,1679.30,1740.78,1810.42
1420.52,1474.11,1490.62,1513.63,1548.65,1589.66,1637.11,1691.51,1753.43,1823.58
1461.80,1516.95,1533.94,1557.62,1593.65,1635.86,1684.69,1740.66,1804.39,1876.58
1523.84,1581.33,1599.04,1623.72,1661.28,1705.28,1756.19,1814.53,1880.97,1956.22
1595.42,1655.61,1674.15,1699.99,1739.32,1785.38,1838.68,1899.76,1969.32,2048.11
1664.51,1727.31,1746.65,1773.61,1814.64,1862.70,1918.31,1982.04,2054.60,2136.80
1721.03,1785.96,1805.96,1833.84,1876.26,1925.95,1983.44,2049.34,2124.37,2209.36
1758.94,1825.30,1845.74,1874.23,1917.59,1968.37,2027.13,2094.48,2171.16,2258.03
1777.25,1844.30,1864.95,1893.74,1937.55,1988.86,2048.24,2116.29,2193.77,2281.53
1779.67,1846.81,1867.49,1896.32,1940.19,1991.57,2051.02,2119.16,2196.75,2284.64
