2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
2530.84,2626.32,2655.73,2696.73,2759.11,2832.18,2916.73,3013.63,3123.97,3248.95
2449.58,2542.00,2570.46,2610.14,2670.52,2741.25,2823.08,2916.87,3023.67,3144.64
2417.28,2508.48,2536.57,2575.73,2635.31,2705.11,2785.86,2878.42,2983.80,3103.17
2440.01,2532.07,2560.42,2599.95,2660.09,2730.54,2812.05,2905.48,3011.85,3132.35
2513.36,2608.18,2637.39,2678.10,2740.06,2812.62,2896.58,2992.82,3102.39,3226.51
2623.54,2722.52,2753.01,2795.51,2860.18,2935.92,3023.56,3124.02,3238.39,3367.96
2750.66,2854.44,2886.40,2930.96,2998.76,3078.18,3170.07,3275.39,3395.31,3531.14
2873.39,2981.80,3015.19,3061.74,3132.56,3215.52,3311.51,3421.53,3546.80,3688.70
2973.83,3086.03,3120.58,3168.76,3242.06,3327.92,3427.27,3541.13,3670.78,3817.64
3041.26,3156.00,3191.34,3240.61,3315.57,3403.38,3504.98,3621.42,3754.01,3904.20
3073.92,3189.89,3225.61,3275.41,3351.18,3439.93,3542.61,3660.31,3794.32,3946.13
3078.36,3194.50,3230.27,3280.14,3356.02,3444.90,3547.74,3665.61,3799.81,3951.83
3066.66,3182.36,3218.00,3267.67,3343.27,3431.81,3534.25,3651.67,3785.37,3936.81
3052.26,3167.42,3202.88,3252.33,3327.56,3415.69,3517.65,3634.52,3767.59,3918.32
3045.67,3160.57,3195.96,3245.30,3320.38,3408.31,3510.05,3626.67,3759.45,3909.86
3051.19,3166.31,3201.76,3251.19,3326.40,3414.49,3516.42,3633.25,3766.27,3916.95
3115.99,3233.55,3269.76,3320.23,3397.04,3487.01,3591.10,3710.41,3846.25,4000.13
3172.23,3291.91,3328.77,3380.16,3458.35,3549.94,3655.91,3777.38,3915.67,4072.33
3200.10,3320.83,3358.02,3409.86,3488.74,3581.13,3688.03,3810.57,3950.08,4108.11
3182.64,3302.72,3339.70,3391.26,3469.71,3561.60,3667.92,3789.78,3928.53,4085.70
3110.66,3228.02,3264.17,3314.56,3391.24,3481.05,3584.96,3704.07,3839.68,3993.30
2986.04,3098.70,3133.39,3181.77,3255.37,3341.58,3441.33,3555.67,3685.85,3833.31
2822.50,2928.99,2961.78,3007.51,3077.08,3158.57,3252.86,3360.93,3483.98,3623.37
2643.57,2743.30,2774.02,2816.84,2882.01,2958.33,3046.64,3147.86,3263.11,3393.66
2574.56,2671.69,2701.61,2743.31,2806.77,2881.11,2967.11,3065.69,3177.93,3305.07
2493.78,2587.87,2616.85,2657.24,2718.71,2790.72,2874.02,2969.51,3078.23,3201.38
2461.62,2554.49,2583.09,2622.97,2683.64,2754.72,2836.95,2931.20,3038.52,3160.08
2479.48,2573.03,2601.84,2642.01,2703.13,2774.71,2857.54,2952.48,3060.58,3183.02
2551.44,2647.70,2677.35,2718.68,2781.57,2855.24,2940.47,3038.16,3149.40,3275.40
2659.57,2759.91,2790.81,2833.90,2899.45,2976.24,3065.08,3166.92,3282.86,3414.21
2784.32,2889.37,2921.72,2966.83,3035.46,3115.85,3208.86,3315.47,3436.86,3574.36
2904.75,3014.34,3048.09,3095.15,3166.75,3250.61,3347.65,3458.87,3585.51,3728.96
3003.26,3116.57,3151.47,3200.12,3274.15,3360.86,3461.18,3576.18,3707.11,3855.42
3069.34,3185.14,3220.80,3270.52,3346.18,3434.80,3537.33,3654.86,3788.67,3940.24
3101.25,3218.26,3254.29,3304.53,3380.98,3470.52,3574.12,3692.86,3828.06,3981.22
3105.47,3222.63,3258.71,3309.02,3385.57,3475.23,3578.97,3697.88,3833.26,3986.63
