2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
2802.47,2908.20,2940.76,2986.16,3055.24,3136.15,3229.77,3337.08,3459.25,3597.65
2751.48,2855.29,2887.26,2931.83,2999.66,3079.10,3171.01,3276.37,3396.32,3532.20
2661.61,2762.03,2792.96,2836.07,2901.68,2978.53,3067.44,3169.35,3285.39,3416.83
2626.25,2725.34,2755.85,2798.40,2863.13,2938.96,3026.69,3127.25,3241.74,3371.44
2657.34,2757.59,2788.47,2831.52,2897.02,2973.74,3062.52,3164.26,3280.11,3411.34
2740.43,2843.83,2875.67,2920.06,2987.61,3066.74,3158.28,3263.21,3382.68,3518.02
2864.96,2973.05,3006.34,3052.75,3123.37,3206.09,3301.80,3411.49,3536.39,3677.88
3008.54,3122.05,3157.01,3205.74,3279.90,3366.76,3467.27,3582.46,3713.62,3862.20
3147.19,3265.93,3302.50,3353.48,3431.06,3521.93,3627.06,3747.57,3884.77,4040.19
3260.78,3383.81,3421.69,3474.52,3554.89,3649.04,3757.97,3882.82,4024.98,4186.01
3337.26,3463.16,3501.94,3556.00,3638.26,3734.62,3846.10,3973.89,4119.38,4284.18
3374.64,3501.96,3541.17,3595.84,3679.02,3776.45,3889.19,4018.40,4165.52,4332.17
3380.31,3507.84,3547.12,3601.88,3685.20,3782.80,3895.72,4025.15,4172.52,4339.45
3367.84,3494.90,3534.03,3588.59,3671.60,3768.84,3881.35,4010.30,4157.13,4323.44
3352.35,3478.83,3517.78,3572.09,3654.72,3751.51,3863.50,3991.86,4138.01,4303.56
3345.66,3471.88,3510.76,3564.96,3647.43,3744.02,3855.79,3983.89,4129.75,4294.97
3352.61,3479.10,3518.06,3572.37,3655.00,3751.80,3863.80,3992.17,4138.33,4303.90
3400.88,3529.19,3568.70,3623.80,3707.62,3805.82,3919.43,4049.64,4197.91,4365.86
3470.79,3601.73,3642.06,3698.29,3783.84,3884.05,4000.00,4132.89,4284.20,4455.60
3510.50,3642.95,3683.74,3740.61,3827.14,3928.49,4045.77,4180.18,4333.23,4506.59
3498.78,3630.78,3671.44,3728.12,3814.36,3915.38,4032.26,4166.22,4318.76,4491.54
3423.63,3552.79,3592.57,3648.04,3732.42,3831.27,3945.64,4076.73,4225.99,4395.06
3286.38,3410.37,3448.56,3501.79,3582.80,3677.69,3787.47,3913.31,4056.58,4218.87
3102.71,3219.77,3255.83,3306.09,3382.57,3472.15,3575.80,3694.60,3829.87,3983.09
2900.15,3009.57,3043.27,3090.25,3161.73,3245.47,3342.35,3453.40,3579.83,3723.05
2870.55,2978.85,3012.21,3058.71,3129.47,3212.35,3308.24,3418.15,3543.30,3685.06
2778.50,2883.32,2915.61,2960.62,3029.11,3109.33,3202.15,3308.54,3429.67,3566.88
2741.91,2845.36,2877.22,2921.64,2989.22,3068.39,3159.98,3264.97,3384.51,3519.91
2767.66,2872.08,2904.24,2949.08,3017.30,3097.20,3189.66,3295.63,3416.29,3552.97
2850.77,2958.32,2991.45,3037.63,3107.90,3190.21,3285.44,3394.59,3518.87,3659.66
2975.60,3087.86,3122.44,3170.64,3243.99,3329.90,3429.31,3543.24,3672.96,3819.91
3119.62,3237.32,3273.57,3324.11,3401.00,3491.07,3595.29,3714.74,3850.74,4004.80
3258.68,3381.62,3419.48,3472.27,3552.60,3646.68,3755.54,3880.32,4022.38,4183.31
3372.47,3499.71,3538.90,3593.53,3676.66,3774.03,3886.69,4015.82,4162.84,4329.39
3448.87,3578.99,3619.06,3674.93,3759.94,3859.52,3974.73,4106.79,4257.15,4427.46
3485.87,3617.39,3657.89,3714.36,3800.29,3900.93,4017.38,4150.85,4302.82,4474.97
3490.91,3622.62,3663.18,3719.73,3805.78,3906.57,4023.19,4156.86,4309.04,4481.44
3477.66,3608.87,3649.28,3705.61,3791.33,3891.74,4007.92,4141.08,4292.69,4464.43
3461.35,3591.94,3632.16,3688.23,3773.55,3873.49,3989.12,4121.65,4272.55,4443.49
3453.88,3584.19,3624.33,3680.28,3765.41,3865.13,3980.52,4112.76,4263.34,4433.90
3485.44,3616.94,3657.44,3713.90,3799.82,3900.45,4016.89,4150.34,4302.29,4474.42
3554.47,3688.57,3729.87,3787.45,3875.07,3977.69,4096.43,4232.53,4387.49,4563.03
3612.11,3748.39,3790.37,3848.88,3937.91,4042.21,4162.87,4301.18,4458.65,4637.03
3637.39,3774.62,3816.89,3875.81,3965.47,4070.49,4192.00,4331.28,4489.85,4669.48
3612.32,3748.61,3790.58,3849.10,3938.14,4042.44,4163.11,4301.42,4458.91,4637.30
3527.29,3660.37,3701.36,3758.50,3845.44,3947.28,4065.11,4200.17,4353.95,4528.14
3384.68,3512.38,3551.71,3606.54,3689.97,3787.69,3900.76,4030.36,4177.92,4345.07
3199.75,3320.47,3357.65,3409.48,3488.35,3580.74,3687.63,3810.14,3949.64,4107.66
2998.37,3111.50,3146.34,3194.91,3268.82,3355.39,3455.55,3570.36,3701.07,3849.15
2922.98,3033.26,3067.23,3114.58,3186.63,3271.02,3368.66,3480.58,3608.01,3752.36
2831.48,2938.30,2971.20,3017.07,3086.86,3168.62,3263.20,3371.62,3495.06,3634.89
2795.03,2900.48,2932.96,2978.24,3047.14,3127.83,3221.21,3328.23,3450.08,3588.11
2815.28,2921.50,2954.21,2999.82,3069.21,3150.49,3244.54,3352.34,3475.07,3614.10
2896.80,3006.09,3039.76,3086.68,3158.09,3241.72,3338.49,3449.41,3575.70,3718.76
3019.31,3133.22,3168.31,3217.22,3291.64,3378.81,3479.68,3595.29,3726.92,3876.02
3160.65,3279.89,3316.62,3367.82,3445.73,3536.98,3642.57,3763.59,3901.38,4057.47
3297.09,3421.48,3459.79,3513.20,3594.47,3689.67,3799.81,3926.06,4069.80,4232.62
3408.70,3537.30,3576.91,3632.13,3716.15,3814.57,3928.44,4058.96,4207.56,4375.90
3483.56,3614.99,3655.47,3711.90,3797.76,3898.34,4014.72,4148.10,4299.97,4472.00
3519.72,3652.52,3693.41,3750.43,3837.19,3938.81,4056.39,4191.16,4344.61,4518.43
